college_name,state,city,college_type,quota,category,opening_rank,closing_rank,annual_fee,year,mbbs_seats,nmc_ranking,course_type,bond_years,bond_penalty
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,OBC-PH,119700,598500,50000,2023,200,0
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,SC-PH,239400,957600,50000,2023,200,0
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,ST-PH,359100,1197000,50000,2023,200,0
Government Medical College Surat,Gujarat,Surat,GOVT,AIQ,GEN,162,16200,50000,2022,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,AIQ,OBC,17010,45360,50000,2022,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,AIQ,SC,46980,129600,50000,2022,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,AIQ,ST,131220,291600,50000,2022,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,AIQ,EWS,17820,51840,50000,2022,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,GEN,226,22680,50000,2022,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,OBC,23814,63504,50000,2022,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,SC,65772,181440,50000,2022,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,ST,183708,408240,50000,2022,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,EWS,24948,72576,50000,2022,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,AIQ,GEN,158,15840,50000,2021,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,AIQ,OBC,16632,44352,50000,2021,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,AIQ,SC,45936,126720,50000,2021,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,AIQ,ST,128304,285120,50000,2021,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,AIQ,EWS,17424,50688,50000,2021,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,GEN,221,22176,50000,2021,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,OBC,23284,62092,50000,2021,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,SC,64310,177408,50000,2021,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,ST,179625,399168,50000,2021,200,0,MBBS,1,500000
Government Medical College Surat,Gujarat,Surat,GOVT,SQ,EWS,24393,70963,50000,2021,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,GEN,204,20400,48000,2025,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,OBC,21420,57120,48000,2025,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,SC,59160,163200,48000,2025,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,ST,165240,367200,48000,2025,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,EWS,22440,65280,48000,2025,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,GEN-PH,20400,306000,48000,2025,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,OBC-PH,102000,510000,48000,2025,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,SC-PH,204000,816000,48000,2025,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,ST-PH,306000,1020000,48000,2025,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,GEN,285,28560,48000,2025,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,OBC,29988,79968,48000,2025,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,SC,82824,228480,48000,2025,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,ST,231336,514080,48000,2025,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,EWS,31416,91392,48000,2025,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,GEN-PH,28560,428400,48000,2025,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,OBC-PH,142800,714000,48000,2025,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,SC-PH,285600,1142400,48000,2025,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,ST-PH,428400,1428000,48000,2025,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,GEN,200,20000,48000,2024,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,OBC,21000,56000,48000,2024,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,SC,58000,160000,48000,2024,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,ST,162000,360000,48000,2024,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,EWS,22000,64000,48000,2024,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,GEN-PH,20000,300000,48000,2024,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,OBC-PH,100000,500000,48000,2024,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,SC-PH,200000,800000,48000,2024,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,ST-PH,300000,1000000,48000,2024,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,GEN,280,28000,48000,2024,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,OBC,29400,78400,48000,2024,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,SC,81200,224000,48000,2024,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,ST,226800,504000,48000,2024,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,EWS,30800,89600,48000,2024,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,GEN-PH,28000,420000,48000,2024,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,OBC-PH,140000,700000,48000,2024,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,SC-PH,280000,1120000,48000,2024,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,ST-PH,420000,1400000,48000,2024,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,GEN,190,19000,48000,2023,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,OBC,19950,53200,48000,2023,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,SC,55100,152000,48000,2023,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,ST,153900,342000,48000,2023,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,EWS,20900,60800,48000,2023,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,GEN-PH,19000,285000,48000,2023,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,OBC-PH,95000,475000,48000,2023,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,SC-PH,190000,760000,48000,2023,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,ST-PH,285000,950000,48000,2023,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,GEN,266,26600,48000,2023,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,OBC,27930,74480,48000,2023,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,SC,77140,212800,48000,2023,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,ST,215460,478800,48000,2023,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,EWS,29260,85120,48000,2023,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,GEN-PH,26600,399000,48000,2023,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,OBC-PH,133000,665000,48000,2023,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,SC-PH,266000,1064000,48000,2023,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,ST-PH,399000,1330000,48000,2023,200,0
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,GEN,180,18000,48000,2022,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,OBC,18900,50400,48000,2022,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,SC,52200,144000,48000,2022,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,ST,145800,324000,48000,2022,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,EWS,19800,57600,48000,2022,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,GEN,252,25200,48000,2022,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,OBC,26460,70560,48000,2022,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,SC,73080,201600,48000,2022,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,ST,204120,453600,48000,2022,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,EWS,27720,80640,48000,2022,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,GEN,176,17600,48000,2021,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,OBC,18480,49280,48000,2021,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,SC,51040,140800,48000,2021,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,ST,142560,316800,48000,2021,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,AIQ,EWS,19360,56320,48000,2021,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,GEN,246,24640,48000,2021,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,OBC,25872,68992,48000,2021,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,SC,71456,197120,48000,2021,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,ST,199584,443520,48000,2021,200,0,MBBS,1,500000
Government Medical College Baroda,Gujarat,Baroda,GOVT,SQ,EWS,27104,78848,48000,2021,200,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,GEN,285,28560,45000,2025,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,OBC,29988,79968,45000,2025,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,SC,82824,228480,45000,2025,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,ST,231336,514080,45000,2025,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,EWS,31416,91392,45000,2025,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,GEN-PH,28560,428400,45000,2025,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,OBC-PH,142800,714000,45000,2025,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,SC-PH,285600,1142400,45000,2025,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,ST-PH,428400,1428000,45000,2025,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,GEN,399,39984,45000,2025,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,OBC,41983,111955,45000,2025,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,SC,115953,319872,45000,2025,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,ST,323870,719712,45000,2025,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,EWS,43982,127948,45000,2025,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,GEN-PH,39984,599760,45000,2025,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,OBC-PH,199920,999600,45000,2025,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,SC-PH,399840,1599360,45000,2025,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,ST-PH,599760,1999200,45000,2025,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,GEN,280,28000,45000,2024,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,OBC,29400,78400,45000,2024,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,SC,81200,224000,45000,2024,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,ST,226800,504000,45000,2024,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,EWS,30800,89600,45000,2024,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,GEN-PH,28000,420000,45000,2024,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,OBC-PH,140000,700000,45000,2024,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,SC-PH,280000,1120000,45000,2024,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,ST-PH,420000,1400000,45000,2024,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,GEN,392,39200,45000,2024,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,OBC,41160,109760,45000,2024,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,SC,113680,313600,45000,2024,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,ST,317520,705600,45000,2024,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,EWS,43120,125440,45000,2024,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,GEN-PH,39200,588000,45000,2024,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,OBC-PH,196000,980000,45000,2024,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,SC-PH,392000,1568000,45000,2024,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,ST-PH,588000,1960000,45000,2024,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,GEN,266,26600,45000,2023,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,OBC,27930,74480,45000,2023,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,SC,77140,212800,45000,2023,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,ST,215460,478800,45000,2023,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,EWS,29260,85120,45000,2023,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,GEN-PH,26600,399000,45000,2023,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,OBC-PH,133000,665000,45000,2023,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,SC-PH,266000,1064000,45000,2023,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,ST-PH,399000,1330000,45000,2023,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,GEN,372,37240,45000,2023,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,OBC,39102,104272,45000,2023,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,SC,107996,297920,45000,2023,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,ST,301644,670320,45000,2023,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,EWS,40964,119168,45000,2023,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,GEN-PH,37240,558600,45000,2023,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,OBC-PH,186200,931000,45000,2023,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,SC-PH,372400,1489600,45000,2023,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,ST-PH,558600,1862000,45000,2023,150,0
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,GEN,252,25200,45000,2022,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,OBC,26460,70560,45000,2022,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,SC,73080,201600,45000,2022,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,ST,204120,453600,45000,2022,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,EWS,27720,80640,45000,2022,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,GEN,352,35280,45000,2022,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,OBC,37044,98784,45000,2022,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,SC,102312,282240,45000,2022,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,ST,285768,635040,45000,2022,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,EWS,38808,112896,45000,2022,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,GEN,246,24640,45000,2021,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,OBC,25872,68992,45000,2021,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,SC,71456,197120,45000,2021,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,ST,199584,443520,45000,2021,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,AIQ,EWS,27104,78848,45000,2021,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,GEN,344,34496,45000,2021,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,OBC,36220,96588,45000,2021,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,SC,100038,275968,45000,2021,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,ST,279417,620928,45000,2021,150,0,MBBS,1,500000
MP Shah Government Medical College Jamnagar,Gujarat,Jamnagar,GOVT,SQ,EWS,37945,110387,45000,2021,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,GEN,326,32640,45000,2025,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,OBC,34272,91392,45000,2025,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,SC,94656,261120,45000,2025,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,ST,264384,587520,45000,2025,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,EWS,35904,104448,45000,2025,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,GEN-PH,32640,489600,45000,2025,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,OBC-PH,163200,816000,45000,2025,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,SC-PH,326400,1305600,45000,2025,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,ST-PH,489600,1632000,45000,2025,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,GEN,456,45696,45000,2025,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,OBC,47980,127948,45000,2025,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,SC,132518,365568,45000,2025,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,ST,370137,822528,45000,2025,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,EWS,50265,146227,45000,2025,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,GEN-PH,45696,685440,45000,2025,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,OBC-PH,228480,1142400,45000,2025,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,SC-PH,456960,1827840,45000,2025,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,ST-PH,685440,2284800,45000,2025,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,GEN,320,32000,45000,2024,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,OBC,33600,89600,45000,2024,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,SC,92800,256000,45000,2024,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,ST,259200,576000,45000,2024,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,EWS,35200,102400,45000,2024,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,GEN-PH,32000,480000,45000,2024,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,OBC-PH,160000,800000,45000,2024,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,SC-PH,320000,1280000,45000,2024,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,ST-PH,480000,1600000,45000,2024,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,GEN,448,44800,45000,2024,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,OBC,47040,125439,45000,2024,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,SC,129920,358400,45000,2024,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,ST,362880,806400,45000,2024,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,EWS,49280,143360,45000,2024,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,GEN-PH,44800,672000,45000,2024,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,OBC-PH,224000,1120000,45000,2024,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,SC-PH,448000,1792000,45000,2024,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,ST-PH,672000,2240000,45000,2024,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,GEN,304,30400,45000,2023,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,OBC,31920,85120,45000,2023,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,SC,88160,243200,45000,2023,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,ST,246240,547200,45000,2023,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,EWS,33440,97280,45000,2023,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,GEN-PH,30400,456000,45000,2023,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,OBC-PH,152000,760000,45000,2023,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,SC-PH,304000,1216000,45000,2023,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,AIQ,ST-PH,456000,1520000,45000,2023,150,0
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,GEN,425,42560,45000,2023,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,OBC,44688,119167,45000,2023,150,0,MBBS,1,500000
PDU Medical College Rajkot,Gujarat,Rajkot,GOVT,SQ,SC,123424,340480,45000,2023,150,0,MBBS,1,500000
